tweet_id,user_id,tweet_text,created_at,lang,reply_to_tweet_id
1468052623,947,I've just spent 1 hour to enter all the bureaucratic nonsense for March. What a waste of my time,2009-04-06 23:27:50,en,
1468052908,948,Nw more confused then ever!,2009-04-06 23:27:58,en,
1468053118,949,"Not feeling well again. Stupid migraine making my tummy upset. and my whole body aches, shoot me now.",2009-04-06 23:28:00,en,
1468053198,950,Reading Buyology before bedtime... great premise but only turning out to be an &quot;OK&quot; book - lots of info I already knew,2009-04-06 23:28:02,en,
1468053610,951,"Home! I really wana sleep, but due to wasting my free line in town I have an assignment to finish",2009-04-06 23:28:09,en,
1468053611,952,@hellobebe I also send some updates in plurk but i upload photos on twitter! you didnt see any of my updates on plurk? Zero?,2009-04-06 23:28:09,en,
1468053804,953,omg... &quot;The Reader&quot; is making me,2009-04-06 23:28:13,en,
1468053869,954,"@cloudpimps d'oh! At least you're getting a decent exchange rate at the moment, sterling is still getting flogged",2009-04-06 23:28:14,en,
1468054357,955,tried to download tweetdeck but it wont download,2009-04-06 23:28:22,en,
1468054887,956,There's an inch of snow on the ground (and counting). I'm worried about the poor flowers,2009-04-06 23:28:32,en,
1468055249,957,@dweeman why aren't you a happy camper?,2009-04-06 23:28:38,en,
1468055262,958,"@dkoenigs thanks man. I'm so very grateful. I feel unworthy of such attention, though, because I'm in this because of myself...",2009-04-06 23:28:39,en,
1468055266,959,@t_wolfe i miss u too. i'm totally comin back tho! Lastnight was sooooooo much fun!,2009-04-06 23:28:41,en,
1468055472,960,@sniffinglue ohhh. I love it. ps I'm sad we didn't get to hang out,2009-04-06 23:28:43,en,
1468055604,961,And somehow I still end up in this place,2009-04-06 23:28:45,en,
1468055791,962,"@kisluvkis oh that is very sad, poor boy.",2009-04-06 23:28:49,en,
1468055852,963,"@JonathanRKnight @silver_tulip27 Um, that would be a hell no to the fugly poker dog pants on the cruise! Hi Jonathan, sorry I missed you",2009-04-06 23:28:50,en,
1468056316,964,I'm doing my homework. It's gosh darn hard!!,2009-04-06 23:28:58,en,
1468056420,965,definitely no vacation for me... http://plurk.com/p/mzygb,2009-04-06 23:29:00,en,
1468060375,966,'study group extraordinare' about to leave campus...some of torts outline finished-good thing-but sleepy as h*#@...will be back@ 7am,2009-04-06 23:30:10,en,
1468060378,967,"Why can't airfare go down? Or, why do I have to live in Texas!! I don't know if I'll be able to make it to Iowa.",2009-04-06 23:30:10,en,
1468060722,968,@j_stricko I found it pretty frustrating. stupid monkeys,2009-04-06 23:30:16,en,
1468060774,969,"@lenesha but Im not feeling well, mommy...",2009-04-06 23:30:17,en,
1468060794,970,"@lovebscott Nope, I'm Right Along Wit' You!",2009-04-06 23:30:18,en,
1468060798,971,so a murder? gotcha. Cant believe it,2009-04-06 23:30:18,en,
1468060828,972,@nbensalem i'm sitting at my house and i'm sooo not looking forward to my one class tomorrow.,2009-04-06 23:30:18,en,
1468060954,973,"Ordered some maternity clothes online, which came today. I got something strange I didn't order, not in my size. And stuff is missing.",2009-04-06 23:30:20,en,
1468061127,974,@citizensheep,2009-04-06 23:30:23,en,
1468061448,975,@thesage1014 I wish I could! Gotta work though,2009-04-06 23:30:29,en,
1468062021,976,@SeaGhostdesigns what happened to you on Saturday? You didnt show up...,2009-04-06 23:30:39,en,
1468062288,977,@GirlsGoneChild,2009-04-06 23:30:43,en,
1468062309,978,Can't fall asleep,2009-04-06 23:30:44,en,
1468062416,979,I have mouth ulcer so painful to talk and eat!,2009-04-06 23:30:46,en,
1468062543,980,"@danphelan Urgh, it was just the video, and they cut the Robots part!!!",2009-04-06 23:30:48,en,
1468062629,981,my dog can't move anymore. praying that he will be okay,2009-04-06 23:30:49,en,
1468062724,982,@Kal_Penn you were pretty much my fave...not much reason to watch now,2009-04-06 23:30:51,en,
1468062743,983,@Artistbabee but tht's annoying &amp;definitely not bitchy enough he def broke like everything in me. he prolly doesn't even kno oct. 5!,2009-04-06 23:30:51,en,
1468063101,984,@mileycyrus hahaha dont be like that one time in NY when you got 30 mins of sleep then got sick love you!!,2009-04-06 23:30:57,en,
1468063318,914,@normalguyguide I can't! I have so much to learn about WWI by tomorrow at noon!,2009-04-06 23:31:01,en,
1468063402,985,New Post! http://tinyurl.com/cexkqy,2009-04-06 23:31:02,en,
1468063614,986,@graemearcher I am sad about Innocent selling out too!,2009-04-06 23:31:06,en,
1468063768,987,dang won't be able to get to any workshops run by web directions,2009-04-06 23:31:09,en,
1468063973,988,"@BenPritchett goodness me, how did you find me?? it's good to hear from you Ben! I still have your video game and book...I apologize",2009-04-06 23:31:15,en,
1468064305,989,Jap girls ? They're leaving!,2009-04-06 23:31:17,en,
1468064339,990,my poor little girl has a baaaad rash on her bum and isnt feeling good,2009-04-06 23:31:18,en,
1468064699,991,@nicolerichie yes! we had the VHS. i cried when the old man died,2009-04-06 23:31:25,en,
1468064853,992,"Argh, got up early for Girls Aloud on Freshly Squeezed and it was just the video",2009-04-06 23:31:28,en,
1468064945,993,"Total cost of the atk for the aggressor: 273,310 resources all said and done. I'm guessing he's not going to let that slide.",2009-04-06 23:31:30,en,
1468065053,994,waiting for kelly's call.,2009-04-06 23:31:32,en,
1468065187,995,"mhm, not having a good day blah blah blah",2009-04-06 23:31:34,en,
1468066505,996,"@octopuseatspie I GOT THE I CAN HAS CHEZBURGER BOOK FROM THE LOBO, AND YOU ARE NOT HERE TO LOOK AT IT WIF ME",2009-04-06 23:31:59,en,
1468066623,997,"I'm trying to work on my last assignment of the year, but I just can't get that spark. All I want to do is lay in the grass and read.",2009-04-06 23:32:01,en,
1468066702,998,@robertfperez ugh of course not Just thursday and friday..sat I have both kids,2009-04-06 23:32:03,en,
1468066921,999,@Kal_Penn OH MY GOSH. I'M STILL ~EMOTIONALLY~ DYING AT THE FACT THAT KUTNER'S GONE! Arggg. Kal ily.,2009-04-06 23:32:06,en,
1468067049,1000,@kaozdesign I think I found my face...unfortunately. You didn't find yours yet?,2009-04-06 23:32:09,en,
1468067184,1001,seeing that shouldnt have made my stomach flip like it did,2009-04-06 23:32:11,en,
1468067472,1002,Headache... Pleeeease go away,2009-04-06 23:32:17,en,
1468067570,1003,@siddharth_ind yeah i do. i have an application that runs every few minutes to do that but its the add-ons. they conflict all the time,2009-04-06 23:32:19,en,
1468067665,1004,Pretty good coaching with exceptional talent trounces exceptional coaching and pretty good talent. MSU,2009-04-06 23:32:20,en,
1468068208,1005,I hate Tuesdays,2009-04-06 23:32:31,en,
1468068303,1006,@gracedent it's her &quot;hair&quot; I can't deal with,2009-04-06 23:32:33,en,
1468068550,1007,Feel like I'm stuck in a rut. Waiting to hear back from schools is killing me. Also decided to take a break from for awhile.,2009-04-06 23:32:40,en,
1468068604,1008,i need new glasses...mines is hangnon 1 arm,2009-04-06 23:32:39,en,
1468068620,1009,Meat Week Day 3: Tummy hurts every night,2009-04-06 23:32:39,en,
1468068726,1010,Why isn't there a &quot;fake&quot; Verruca on Twitter?... Now i'm sad.,2009-04-06 23:32:42,en,
1468068851,1011,On the phone with the bestie than shower.. Confused I don't know what to do,2009-04-06 23:32:44,en,
1468068919,1012,"@Sirrah21 Aww poor froofroo, this is way too late for you",2009-04-06 23:32:45,en,
1468069034,1013,i miss my 808 fam,2009-04-06 23:32:48,en,
1468069257,1014,@OfficialPRofOZ she sed puerto rican,2009-04-06 23:32:52,en,
1468069296,1015,@JoeFernandez @klout your not thinking of selling are you?,2009-04-06 23:32:53,en,
1468069323,1016,"@simX Yeah. I always slow down at the end ï¿½ï¿½also, take that! I win.",2009-04-06 23:32:53,en,
1468069413,1017,"@pornstartweet i wanna go, but I am only 20!!!!",2009-04-06 23:32:55,en,
1468069696,1018,@LoveMeagan how i mss the snippet hun?..wts it of may i ask?..i wanna hear,2009-04-06 23:33:00,en,
1468069767,1019,"I know! Big love, true blood and united states of tara have too long of waits between seasons!",2009-04-06 23:33:02,en,
1468070082,1020,@sensesdestroyer I wanna go to lamb of god,2009-04-06 23:33:08,en,
1468070639,1021,is sad she has lost her HN arm band...it just disappeared,2009-04-06 23:33:19,en,
1468071691,1022,set my alarm to wake up... wanted to speak to my sis in Africa on Skype - I miss her sooo much,2009-04-06 23:33:38,en,
1468072335,1023,awh damn! my puppy has ticks,2009-04-06 23:33:51,en,
1468072489,1024,"|H|ouse made me sad. Oh, Kutner",2009-04-06 23:33:54,en,
1468072508,1025,@_saffron Why not? :[,2009-04-06 23:33:54,en,
1468072530,1026,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing &amp; I need to get over him.,2009-04-06 23:33:55,en,
1468072550,1027,needs hugs/snuggles...,2009-04-06 23:33:55,en,
1468072756,1028,"@Health4UandPets saw the one with a GSD covered in them, and I could not stop crying. I just bawled and bawled",2009-04-06 23:33:59,en,
1468074296,1029,Rachel and jessy r making me work out thanks you guy,2009-04-06 23:34:26,en,
1468074472,1030,I'm wishing I had more time,2009-04-06 23:34:30,en,
1468074513,1031,@mycaricature The only bit that got me really was when he said Babs was a bad mum I'm sure that hurts her even though she's laughing.,2009-04-06 23:34:31,en,
1468074521,1032,I am not wanting to go to school tomorrow.,2009-04-06 23:34:31,en,
1468074597,1033,Used the term &quot;Fail Whale&quot; to a client on a pitch last night. From their incomprehension corp twitter is being done much lower in the org,2009-04-06 23:34:32,en,
1468074684,1034,@rootbeerfloats8 You hate Billy now?!,2009-04-06 23:34:34,en,
1468074989,1035,On a 2-day work-week..fast-forward to Thursday please,2009-04-06 23:34:40,en,
1468074996,1036,@snaprebelx omg i love that show. i would be so mad. i feel ur pain im sorry they spoiled it for u,2009-04-06 23:34:40,en,
1468075009,1037,Is it possible to die from coughing? It SUCKS being ill,2009-04-06 23:34:41,en,
1468075102,1038,cant believe i have to go all the way to Barnes for work today....instead of a 5minute walk to St Johns Wood,2009-04-06 23:34:42,en,
1468075470,1039,@paulieseow hahahahahah i can easily make ice milo but its just not the same,2009-04-06 23:34:49,en,
1468075552,1040,why do both of my best friends have to be shitty simultaneously? Can u at least take turns hurting my feelings? jerks.. going 2 sleep.,2009-04-06 23:34:53,en,
1468075570,1041,My is regressing...,2009-04-06 23:34:50,en,
1468075671,1042,@onlysweeter I don't know the dance.,2009-04-06 23:34:52,en,
1468075908,1043,@laurwee_boo im ok I guess had a hard day,2009-04-06 23:34:56,en,
1468076498,95,Jade is looking for a new home... http://apps.facebook.com/dogbook/profile/view/4744827,2009-04-06 23:35:06,en,
1468076636,1044,damnnn! i missed 11:11,2009-04-06 23:35:09,en,
1468076724,1045,"@sarahprout tweetfinder hates me and I was having trouble with background on twitter,what do you think?",2009-04-06 23:35:10,en,
1468076745,1046,@Twilighter4Life lol yeh ill be studying stupid uni. only 2 more weeks and im on holidays! YAY! plus my birthday next week woot,2009-04-06 23:35:11,en,
1468076942,1047,"@transbay &quot;SFMTA Budget Proposal Hearing: tomorrow, April 7 at 2:00 pm (City Hall, Room 400). Sadly, I cannot attend.&quot; Me neither.",2009-04-06 23:35:15,en,
1468077336,1048,is afraid that her G.I. notes will not read themselves.,2009-04-06 23:35:22,en,
1468077666,1049,*Sigh* Rain??? Why did you decide to show up? Move away! You were not invited to the Tuesday-party (this is not the start I hoped for),2009-04-06 23:35:28,en,
1468077685,1050,"_secretgarden_ I haven't gotten any porn spammers I don't check my followers, but haven't had any tweets like that.",2009-04-06 23:35:28,en,
1468077700,1051,Somebody is selling the Japan only release of my first album on E Bay for $25. Damn thats it? A classic is worth more than that!,2009-04-06 23:35:28,en,
1468078010,1052,@charleneli Disqus now integrates conversations on many platforms. haven't heard abt JS-Kit,2009-04-06 23:35:34,en,
1468078113,1053,and they advertising fake louis bags as 100% authentic on google i'm pissed!,2009-04-06 23:35:36,en,
1468078493,1054,Can't sleep dam naps lol... and its hot,2009-04-06 23:35:44,en,
1468078738,1026,Why do I keep looking...I know that what I read is gonna hurt but I still look! I guess it's just a girl thing.,2009-04-06 23:35:49,en,
1468078957,1055,"@henrygooden @oddchicken I went there about a month and a half ago, was still open then. Smelt really good, but I was getting sick",2009-04-06 23:35:53,en,
1468079019,1056,is ready to go to bed..long day tomorrow,2009-04-06 23:35:54,en,
1468079128,1057,job searching.....FYI: Yahoo HOT JOBS suck! .. im never going to find a job,2009-04-06 23:35:56,en,
1468079178,1058,"No electricity today, so no tweets.",2009-04-06 23:35:57,en,
1468079556,1059,@big_think Can Zack tell me how to edit my Bio/Profile? Why create a login at a different co's site to get an answer from BT TechHelp?,2009-04-06 23:36:04,en,
1468079864,1060,"Morning all, starving and dying for a cuppa but can't cos off to docs for fasting blood test in a little while",2009-04-06 23:36:10,en,
1468080181,1061,Very tired this morning - no idea why! Great start to the day,2009-04-06 23:36:16,en,
1468080415,1062,"Morning All, I'm back from my little break from the computer. back to work again today",2009-04-06 23:36:20,en,
1468080516,1063,At mobilityvic.org launch. No grog nice video from PWC though,2009-04-06 23:36:22,en,
1468080524,1064,still no &quot;followers&quot; please some1 inform me on how this works????,2009-04-06 23:36:22,en,
1468080677,1065,misses him right now. i need a hug,2009-04-06 23:36:25,en,
1468081296,1066,Tried to get up earlier today........didn't work out,2009-04-06 23:36:38,en,
1468082050,1067,Omg revisions revisions revisions! I feel like I wasted an amazingly beautiful day today doing pointless work,2009-04-06 23:36:53,en,
1468082561,1068,Foot is out of commission ouch! Running this morning did not help...not smart.,2009-04-06 23:37:03,en,
1468082681,1069,"About to shower, which I hope will wake me up at last. Oh, and the synth experiments yielded nothing last night",2009-04-06 23:37:08,en,
1468082840,1070,is really bored and really sleepy...and mad she can't find a custom lanyard maker that wont make me buy 1000000 minimum,2009-04-06 23:37:08,en,
1468083507,1071,@cmykevin ooh nice! but williams sonoma already got to me.,2009-04-06 23:37:22,en,
1468083579,1072,I've finally given in. Now at Malaysian restaurant waiting for nasi lemak and teh Tarik. Mereka tak faham bm... http://twitpic.com/2y4bh,2009-04-06 23:37:23,en,
1468083777,1073,Waitin 4 the theory test centre 2 open,2009-04-06 23:37:27,en,
1468083884,1074,"got woken up this mornng at 7am - damn Lorry , van and car accident just outside on our main road also causing car alarms to go off.",2009-04-06 23:37:29,en,
1468084012,1075,I think I need to get laid. Sad revolution I had earlier rofl,2009-04-06 23:37:32,en,
1468084023,1076,@ourcitylight that was so sudden!!,2009-04-06 23:37:32,en,
1468084476,1077,Now i want Amanita ...someone made me feel unliving.,2009-04-06 23:37:41,en,
1468084610,1078,@lanaRISQUE hahahahhha!! hows your food poisening going? has it gone away?,2009-04-06 23:37:43,en,
1468084774,1079,@MissxMarisa haven't heard from Hannah at all yet!! it's very disappointing,2009-04-06 23:37:47,en,
1468085048,816,@hutsoncap everything alright?,2009-04-06 23:37:52,en,
1468085613,1080,is procrastinating... i feel ill.. but don't want to go to bed.,2009-04-06 23:38:03,en,
1468086039,1081,@danielhalpin Gonna try and find a sports bar to watch that at... not got a chance though I don't think,2009-04-06 23:38:11,en,
1468086949,1082,wants to go home and watch The Hills,2009-04-06 23:38:29,en,
1468086969,1083,@sarmar I guess I'm out of funny,2009-04-06 23:38:30,en,
1468087058,1084,@moethebeat aww moe! I was planning on leaving tomorrow evening are you gonna be in town by chance?,2009-04-06 23:38:31,en,
1468087207,1085,"i wanna write, but i'm not cool enough to make up a storylineee.",2009-04-06 23:38:34,en,
1468087387,1086,"@Gripping agreed! love the sound, but hates how everyone knows them",2009-04-06 23:38:37,en,
1468087595,1087,@brendamew2 no art tomorrow. and nice to see you've joined twitter!,2009-04-06 23:38:42,en,
1468087596,1088,"Sigh, I think my PMS is making my mind totally over-analyse things and making me sad",2009-04-06 23:38:42,en,
1468087761,1089,@doriantaylor I had one outside my patio. I named him Rex. Then the gardner took him down. RIP Rex,2009-04-06 23:38:45,en,
1468088145,1090,Ooops. Just ate a panini from W-mart cold that says it needed to be thoroughly cooked. It didn't taste raw. I die nao from f. poisoning?,2009-04-06 23:38:53,en,
1468088351,1091,Good morning for a very rainy France No gardening for me today.,2009-04-06 23:38:57,en,
1468088416,1092,"If ever there was a day for staying in bed, today is it",2009-04-06 23:38:59,en,
1468088569,1093,Got to take Cleo to the vets. Not sure what's wrong with her but she's feeling very sorry for herself.,2009-04-06 23:39:02,en,
1468093045,1094,"today is day 1 of my fast &amp; i feel i may break b4 i go 2 bed i must hold out til the end of the wk! must stayed focused, wish me luck...",2009-04-06 23:40:30,en,
1468093070,1095,Extremely jealous...,2009-04-06 23:40:31,en,
1468093249,1096,@kimmyawesome Ohhhh that sucks I love the summer set.,2009-04-06 23:40:34,en,
1468093291,1097,@daydee tell it you forgot your password &amp; it will give you a new one. it's the only way I can prevent tons of spam,2009-04-06 23:40:35,en,
1468093327,1098,bedtime. wake up call at 7am,2009-04-06 23:40:36,en,
1468093373,1099,So glad I made it through work - with an extra hour too and my paycheck. Still waiting on the one I lost though,2009-04-06 23:40:37,en,
1468093726,1100,"Mum's been taken to hospital, they don't know what's wrong, she's been vomiting since yesterday. Rushing back to get to the hospital",2009-04-06 23:40:43,en,
1468093942,1101,congested nose,2009-04-06 23:40:47,en,
1468094166,1102,Can't sleep. Need to talk to someone.,2009-04-06 23:40:53,en,
1468094312,1103,"@penalba por favor decime ke no estas involucrado en esa pagina nicatrolls, they're THE CANCER that's killing /b/",2009-04-06 23:40:54,en,
1468094825,1104,"too cold and tired to write good twitter. everyone was obeying the cops tonight, total dissappointment. we were so close",2009-04-06 23:41:05,en,
1468095418,1105,Lifee Gets Worsee &amp;&amp; Worsee,2009-04-06 23:41:17,en,
1468096121,1106,@dnwallace - I am shuddering and shaking too,2009-04-06 23:41:31,en,
1468096420,1107,"Sorting brekkie for the kids then off to the horrible place called work, boohoo",2009-04-06 23:41:39,en,
1468096934,1108,my condolences to natasha richardson's family,2009-04-06 23:41:47,en,
1468096949,1109,@LittleYellowJen what do don't think ily?? nawwww,2009-04-06 23:41:47,en,
1468096988,1110,Where's Derrick http://ff.im/-1XWXs,2009-04-06 23:41:48,en,
1468097006,1111,Needs to stop sleeping all day.. Causes some problems when you're wide awake at 2:45am...,2009-04-06 23:41:49,en,
1468097160,1112,missed today's ELLEN,2009-04-06 23:41:52,en,
1468097165,1113,I suddenly miss my Flintstones vitamin tablets SOOOO GOOOOD,2009-04-06 23:41:52,en,
1468097181,1114,@mattpro13 legitimately good cops out there,2009-04-06 23:41:52,en,
1468097375,1115,@onlytosee Twitter's been doing that to me tooo.,2009-04-06 23:41:56,en,
1468097430,1042,@pealuh I think I need to go to Twitterholics Anonymous......,2009-04-06 23:41:58,en,
1468097515,1116,@lizhenry we haven't heard from her or sha.,2009-04-06 23:41:59,en,
1468098122,1117,my heart has been broken.,2009-04-06 23:42:10,en,
1468098356,1118,i forgot how to sleep,2009-04-06 23:42:15,en,
1468098454,1119,Morning everyone! In serious need of some decent coffee.. why isn't the catering open yet at 08.30?,2009-04-06 23:42:17,en,
1468098463,1120,@mostazzza Im sorry I've failed you,2009-04-06 23:42:17,en,
1468098558,1121,@CodaQueen oh wait he does have 1 in Oakland on the 18th. Can't understand why he only has 1 &amp; in Oakland,2009-04-06 23:42:19,en,
1468098819,1122,is missing talking to my bff on da phone!!!!,2009-04-06 23:42:27,en,
1468098952,1123,wondering why I am so stupid Need to eat more fish I guess *sigh*...,2009-04-06 23:42:27,en,
1468098976,1124,i miss my old friends from elementary ans middle school,2009-04-06 23:42:27,en,
1468099029,1125,@twitter please fix this http://sp2.ro/5b7bdb because it brakes all external twitter avatar searches,2009-04-06 23:42:28,en,
1468099380,1126,looks like i've missed out on yet another job someone please employ me! Haha,2009-04-06 23:42:34,en,
1468099707,1127,"@tacce dang, I'll get HOUSE off iTunes. I hear it was a devastating episode",2009-04-06 23:42:41,en,
1468099902,1128,Wow.... the shout box has kicked me out and I can't get back in. I guess this means good night,2009-04-06 23:42:44,en,
1468099958,1129,Slideshare's embed code is annoying me. Sorry about the tiny embed,2009-04-06 23:42:46,en,
1468100148,1130,@Flawless326 Why did my baby have to eat 3 prunes today and now he finally went ! My poor baby,2009-04-06 23:42:49,en,
1468100346,1131,I'am bored. Nothing to do!,2009-04-06 23:42:53,en,
1468100486,1132,morning all - 1st appointment of the day - the dentist !,2009-04-06 23:42:56,en,
1468100519,1133,"@amyserrata he wrote most of the album, but ironically, the singles he did not write",2009-04-06 23:42:58,en,
1468100557,1134,Someone PLEASE take Gossip Girl away from me. I'm addicted,2009-04-06 23:42:57,en,
1468100580,1135,good night swetdreamss to everyonee and jared never chat in kyte puff,2009-04-06 23:42:57,en,
1468100599,1136,Horrible sore throat hurts,2009-04-06 23:43:00,en,
1468100611,1137,"Time to get dressed, I suppose...gah another workday",2009-04-06 23:42:58,en,
1468100783,1138,"Not to self: licking off pudding from a seafood fork, not so enjoyable as slowly licking off of a spoon",2009-04-06 23:43:02,en,
1468101128,1139,All ready to go to the premier and just realized how under dressed I am,2009-04-06 23:43:08,en,
1468101243,1140,It just makes me happy! over and over again. I wish I wan't afraid to fly http://tinyurl.com/64skpp,2009-04-06 23:43:12,en,
1468101383,1141,@Eyrro awwwww bummerr...sorry missed it again,2009-04-06 23:43:14,en,
1468101407,1142,Waking up to the sound of jackhammers is not a pleasant way to start the day.,2009-04-06 23:43:14,en,
1468101464,1143,@almostcool i'm off now,2009-04-06 23:43:15,en,
1468101471,1144,"@jon8737 that just totally made my night, LMAO. They were like screaming at me and I couldn't focus on the 900 mph song",2009-04-06 23:43:16,en,
1468101740,1145,Nevada is really long and the gas pumps are down But on a good note I just won $5 in a slot machine!! I love to gamble!!!,2009-04-06 23:43:23,en,
1468101838,1146,@amirrabennett nope. baby's due in 5th may! getting closer but still 1001 things not done,2009-04-06 23:43:24,en,
1468101990,1147,headache,2009-04-06 23:43:26,en,
1468102659,1148,is still effinggggg sick when will i get better?! ughh,2009-04-06 23:43:40,en,
1468102669,1149,Still in bed and donï¿½t want to do anything else. University is callung too loud,2009-04-06 23:43:42,en,
1468102767,1150,seattle is in tents! i miss my T.O. peepz tho,2009-04-06 23:43:42,en,
1468102926,1140,It just makes me happy! over and over again! I just wish I wasn't afraid to fly http://tinyurl.com/64skpp,2009-04-06 23:43:45,en,
1468103009,1151,Errrggggg! My tummy hurts.,2009-04-06 23:43:49,en,
1468103052,1152,"thought it would be interesting to get F1 updates from Twitter, slightly regretting the decision, I can't see anyone elses's updates",2009-04-06 23:43:48,en,
1468103231,1153,ripped switcheasy colors,2009-04-06 23:43:51,en,
1468103554,1154,We failed that song,2009-04-06 23:43:58,en,
1468103797,1155,poor mel. Feeling your pain.,2009-04-06 23:44:03,en,
1468106339,1156,Ugh. still working on project just taking a small break,2009-04-06 23:44:55,en,
1468106399,1157,The one day I have to go to school is the same day something exciting happens at parliament square,2009-04-06 23:44:57,en,
1468106999,1158,@watko Shockingly not!,2009-04-06 23:45:07,en,
1468107136,1159,"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today",2009-04-06 23:45:09,en,
1468107193,1160,@CourtneyBrwn awww thanks.. i hate being sick,2009-04-06 23:45:11,en,
1468107293,1161,VIP guests today -________-&quot; blohheeee I HATE it,2009-04-06 23:45:12,en,
1468107426,1162,Up early,2009-04-06 23:45:15,en,
1468107473,490,WHAT THE FUCK YOUKU I WANT TO WATCH SKINS.,2009-04-06 23:45:16,en,
1468107670,1163,i forgot my phone in my car but i'm too scared to go outside and get it.,2009-04-06 23:45:21,en,
1468107957,1164,I totally forgot we were going to do fisheye 2night What u doing Thursday.... Btw.... I'm so late with the hills... LOL,2009-04-06 23:45:24,en,
1468107995,1165,totally shocked by the episode of house this eveing Lost one of my favorite characters.,2009-04-06 23:45:25,en,
1468108049,1166,@offbytwo seeing a doctor i hope?,2009-04-06 23:45:26,en,
1468108121,1167,didn't pass the first part of the CSET I missed it by 5 effing points!,2009-04-06 23:45:28,en,
1468108431,1127,"@KevinPeterson the 2G cases were like that. But scratches don't void your warrenty, dents do... As I found out",2009-04-06 23:45:34,en,
1468108602,1168,"I have chapped lips, boo",2009-04-06 23:45:37,en,
1468108670,96,@ryleebeth ye im not very sad...but weirdly enough shes lettin me go 2 da party?? how confusing parents r?? lol,2009-04-06 23:45:38,en,
1468108857,1169,@Kimboinlimbo no chance of that coming back when it'd be 20 mins faster than the Javelins though,2009-04-06 23:45:42,en,
1468108912,1170,bored and lonely,2009-04-06 23:45:43,en,
1468108999,1171,Back to classic rainy Amsterdam days,2009-04-06 23:45:45,en,
1468109005,1172,feels like crying that's how sick i feel,2009-04-06 23:45:45,en,
1468109330,1173,@Horrors_Wench Me toooooo! I feel like I've been on the verge of an anxiety attack all day.,2009-04-06 23:45:52,en,
1468111080,1174,"I woke up an hour ago ... Now I'm having a hard time going back to bed in Lakewood, CA http://loopt.us/rywlHQ",2009-04-06 23:46:25,en,
1468111153,1175,Going to sleep with lily and rocki &lt;3 Johnathon is too busy watching batman movies http://twitpic.com/2y4j5,2009-04-06 23:46:27,en,
1468111182,1176,@gaspitsnicole sigh me too mostly i midd hsnging out with my friends damn growing up : p,2009-04-06 23:46:27,en,
1468111706,1177,@mrskutcher *lol i wish i only had bad sync. in germany right now where the subtitles dont work at all. lol,2009-04-06 23:46:39,en,
1468111851,1178,@AlyssaSpears I'm sorry. Maybe walking around all goofy at the store would help...HINT HINT! &lt;3,2009-04-06 23:46:42,en,
1468111918,1179,@Contempted Did the heroics ever go through! If not sorry!,2009-04-06 23:46:43,en,
1468111947,1180,im so tired this morning and there was only cold shower water!not happy,2009-04-06 23:46:44,en,
1468112300,1181,"haha I've been with my grandma for 2 days. even she's about 5 houses away, I'll still miss her",2009-04-06 23:46:51,en,
1468112301,1182,clearing my desk...,2009-04-06 23:46:51,en,
1468112410,1183,w/ every person there. I didn't get a pic my phone died but he signed my shirt so amazing words cannot describe should've skipped mel lol,2009-04-06 23:46:53,en,
1468112535,1184,is crying inside. Please oh please let it rain so warm.,2009-04-06 23:46:56,en,
1468112539,127,@thecoolestout,2009-04-06 23:46:56,en,
1468112609,1185,"packing my overnight bag for tomorrow, going to the hospital",2009-04-06 23:46:57,en,
1468112790,1176,@gaspitsnicole sigh me too mostly i miss hsnging out with my friends damn growing up : p oh yeah i miss being able to spell too lol,2009-04-06 23:47:00,en,
1468112836,1186,@Glavas lol. U read my bio but spelt my name wrong DARYLO ... Ahem ;),2009-04-06 23:47:01,en,
1468112932,1187,"Guten Morgen. Up and off to get ready to go to Phantasialand, Cologne. Yay! But booooo, last park of holiday",2009-04-06 23:47:03,en,
1468113039,1188,@la_discoteca i just saw this im sorry,2009-04-06 23:47:05,en,
1468113109,1189,: @nikicheong just reminded me that http://www.krispykreme.com.my/ has landed in Msia and has an ugly website,2009-04-06 23:47:07,en,
1468113349,1190,@guykawasaki That's so sad for the goats. Wa-ah-ah-ah-ah-ah!,2009-04-06 23:47:12,en,
1468113544,1191,watching the roadworks develop outside the office that'll make me late for the next 10 weeks,2009-04-06 23:47:16,en,
1468113885,1192,at work w asma3 nawal in fe obeerate alwatan TV,2009-04-06 23:47:23,en,
1468113940,1193,I wish i could go 2 bed with out having 2 take an allergy pill.,2009-04-06 23:47:23,en,
1468113945,1194,@khqrightnow I heard them making announcements trying to find them. The mother looked so worried.,2009-04-06 23:47:24,en,
1468113975,1195,I have to work alone on Saturday ...anyone wanna come keep me company? COUGH COUGH.,2009-04-06 23:47:24,en,
1468114155,1196,ok... maybe i'll sleep for an hour or two. Then I MUST rise to work on my thesis,2009-04-06 23:47:28,en,
1468114193,1135,goodd nightt sweet dreams to everyonee jared neveerr chat on kyte lol,2009-04-06 23:47:28,en,
1468114448,1197,"@TiffinyHogg I heard Timewarp was fantastic! Gutted I missed it, was playing @ egg",2009-04-06 23:47:34,en,
1468114530,1198,"Wishing it wasn't 245 in the morning. sleeping is awesome, work is not, and I need to scrub my apt!",2009-04-06 23:47:36,en,
